win	wgs_tum	wgs_nor	pacbio_tum	mb	chr
51	3.24685883222469	2.07666214382632	0.77331592927416	25.5	chr12
52	3.77383592017738	4.3236092265943	0.688083539484034	26	chr12
53	3.4079822616408	2.77137042062415	0.792889795825306	26.5	chr12
54	3.61271249076127	4.0033921302578	0.645863495935886	27	chr12
55	3.7790096082779	3.98846675712347	0.698725475666617	27.5	chr12
56	3.12638580931264	2.87652645861601	0.721172151985317	28	chr12
57	1.43163340724316	1.27679782903664	0.81228696177567	28.5	chr12
58	1.39911308203991	1.17503392130258	0.848841186060033	29	chr12
59	1.65262379896526	1.19945725915875	0.488554361084828	29.5	chr12
60	1.69179600886918	1.01017639077341	0.90486097652732	30	chr12
61	2.70288248337029	1.90705563093623	0.780714554429485	30.5	chr12
62	2.30081300813008	1.63297150610583	0.717033937915389	31	chr12
63	2.02143385070214	1.45522388059701	0.780104652355818	31.5	chr12
64	3.09977827050998	2.38331071913162	0.726507370125058	32	chr12
65	2.99556541019956	2.23202170963365	0.737075206055701	32.5	chr12
66	3.51219512195122	3.05223880597015	0.696223167158768	33	chr12
67	2.91130820399113	2.7774762550882	0.695225663767257	33.5	chr12
68	1.94974131559497	0.942333785617368	0.761323088498501	34	chr12
69	2.57058388765706	1.67096336499322	0.628962938473991	34.5	chr12
70	1.57354028085735	0.919267299864315	0.706209601112644	35	chr12
71	1.41463414634146	0.970827679782904	0.777779044448751	35.5	chr12
72	1.86178861788618	1.19470827679783	0.832881131795848	36	chr12
73	3.42350332594235	3.16417910447761	0.578380966495286	36.5	chr12
74	4.28307464892831	5.74016282225237	0.693880459193561	37	chr12
75	3.39985218033999	3.59972862957938	0.732024988884962	37.5	chr12
76	3.42719881744272	3.21031207598372	0.809362851833696	38	chr12
77	3.06430155210643	2.75712347354138	0.799524618383703	38.5	chr12
78	3.34589800443459	3.00271370420624	0.685860531925809	39	chr12
79	3.05321507760532	2.18588873812754	0.794531401406765	39.5	chr12
80	4.20177383592018	5.5359565807327	0.752915559912904	40	chr12
81	3.31263858093126	2.82225237449118	0.830869024954685	40.5	chr12
82	3.74131559497413	3.3168249660787	0.717792040492938	41	chr12
83	3.92535107169254	4.92537313432836	0.508550029070099	41.5	chr12
84	3.03252032520325	3.12211668928087	0.604333154732726	42	chr12
85	2.99408721359941	2.91791044776119	0.496306387441717	42.5	chr12
86	3.2010347376201	2.83310719131615	0.626939431594068	43	chr12
87	3.59571322985957	3.17706919945726	0.773441329700521	43.5	chr12
88	3.77309682187731	4.20827679782904	0.728017875260776	44	chr12
89	3.52032520325203	3.57055630936228	0.710484615647693	44.5	chr12
90	2.90391722099039	2.25101763907734	0.729648080803475	45	chr12
91	2.64523281596452	1.90162822252374	0.658403538572031	45.5	chr12
92	3.3909830007391	3.65332428765265	0.636110762776594	46	chr12
93	3.80044345898004	3.59633649932157	0.745437134486257	46.5	chr12
94	3.77087952697709	3.68249660786974	0.836928145555695	47	chr12
95	4.09756097560976	6.74287652645862	0.691589051402775	47.5	chr12
96	4.12416851441242	5.19945725915875	0.710820916791117	48	chr12
97	3.91130820399113	5.01696065128901	0.698543075046455	48.5	chr12
98	3.62823355506282	4.75237449118046	0.638288170179779	49	chr12
99	3.63636363636364	3.81411126187246	0.789230383383304	49.5	chr12
100	3.71175166297118	3.36227951153324	0.689394543941449	50	chr12
101	3.68292682926829	4.20284938941655	0.652697819172585	50.5	chr12
102	2.56614929785662	2.12890094979647	0.836056042590545	51	chr12
103	3.28307464892831	2.30189959294437	0.895581344976573	51.5	chr12
104	1.56060606060606	1.17571234735414	1.16897422451236	52	chr12
0	0.349593495934959	1.45997286295794	1.83146752698959	0	chr10
1	0.815225424981523	1.71777476255088	1.13243995029583	0.5	chr10
2	1.74353288987435	1.14654002713704	0.933931075365656	1	chr10
3	1.72949002217295	1.36092265943012	0.930419863427536	1.5	chr10
4	1.50923872875092	1.11601085481682	0.888741321720494	2	chr10
5	1.01478196600148	1.11940298507463	1.11119027804695	2.5	chr10
6	1.05321507760532	0.990502035278155	0.885543610848277	3	chr10
7	1.0029563932003	0.794436906377205	1.07883126802631	3.5	chr10
8	2.50258684405026	2.30529172320217	0.900711362418632	4	chr10
9	2.76127124907613	1.73202170963365	0.911136697864773	4.5	chr10
10	3.92830746489283	3.31071913161465	0.814407368985055	5	chr10
11	3.23281596452328	2.1797829036635	0.829273019528266	5.5	chr10
12	2.2039911308204	1.83310719131615	0.8339527354393	6	chr10
13	1.67405764966741	1.06105834464043	0.905425278445947	6.5	chr10
14	2.49815225424982	1.6506105834464	0.718236642004583	7	chr10
15	1.86178861788618	1.59294436906377	0.802180827414813	7.5	chr10
16	0.972653362897265	0.688602442333786	0.819577286562774	8	chr10
17	0.968957871396896	0.718453188602442	0.918968524492983	8.5	chr10
18	0.852919438285292	0.655359565807327	0.956639952575839	9	chr10
19	1.22394678492239	0.802578018995929	0.805749039546735	9.5	chr10
20	1.88913525498891	1.01831750339213	0.793197596871829	10	chr10
21	3.33259423503326	2.83649932157395	0.858069517436359	10.5	chr10
22	3.02956393200296	2.20217096336499	0.805629339139753	11	chr10
23	2.80931263858093	2.3168249660787	0.757982877141782	11.5	chr10
24	2.04434589800443	1.66010854816825	0.864624539723435	12	chr10
25	0.9830007390983	1.4572591587517	1.05308998050593	12.5	chr10
26	3.35920177383592	3.39416553595658	0.792439494294281	13	chr10
27	3.1359940872136	3.30189959294437	0.855025707087404	13.5	chr10
28	3.80192165558019	4.58955223880597	0.877517983561144	14	chr10
29	4.02069475240207	3.40027137042062	0.791270990321367	14.5	chr10
30	4.13673318551367	5.12211668928087	0.813489665864864	15	chr10
31	3.26755358462676	2.33853459972863	0.918609423272039	15.5	chr10
32	3.16112342941611	2.00407055630936	0.871344862572533	16	chr10
33	3.25055432372506	2.22930800542741	0.823909301291625	16.5	chr10
34	3.98447893569845	3.54681139755767	0.85469510596336	17	chr10
35	2.9689578713969	2.06377204884668	0.751142853885703	17.5	chr10
36	2.52623798965262	1.83921302578019	0.722745357334215	18	chr10
37	2.50480413895048	1.45251017639077	0.826006908423489	18.5	chr10
38	2.33850702143385	1.19470827679783	0.822210695516365	19	chr10
39	1.62158167036216	1.19606512890095	0.873465269781917	19.5	chr10
40	2.49150036954915	1.47761194029851	0.766624106521962	20	chr10
41	3.11160384331116	2.16078697421981	0.812343961969471	20.5	chr10
42	1.90243902439024	1.23677069199457	0.843523067978431	21	chr10
43	0.708056171470806	0.619402985074627	0.955072447246321	21.5	chr10
44	0.539541759053954	0.529172320217096	1.02643098986537	22	chr10
45	0.416112342941611	0.568521031207598	0.972189605444659	22.5	chr10
46	0.382113821138211	0.486431478968792	1.05440668498273	23	chr10
47	0.354767184035477	0.593622795115333	1.06516832157229	23.5	chr10
48	0.393939393939394	0.687924016282225	1.03746052736579	24	chr10
49	0.427937915742794	0.588195386702849	1.07166064364619	24.5	chr10
50	0.546932742054693	0.585481682496608	1.08886900215461	25	chr10
51	0.711751662971175	0.791723202170963	1.01950546631859	25.5	chr10
52	0.518107908351811	0.672998643147897	1.1245283233963	26	chr10
53	0.382852919438285	0.545454545454545	1.07467025387886	26.5	chr10
54	0.444937176644494	0.605156037991859	0.969008994630582	27	chr10
55	0.450849963045085	0.544097693351425	1.04208324308303	27.5	chr10
56	1.23207686622321	0.941655359565807	0.791915092511315	28	chr10
57	1.84626755358463	1.01967435549525	0.80447793522498	28.5	chr10
58	1.43976348854398	0.782225237449118	0.902575268755914	29	chr10
59	1.60606060606061	0.828358208955224	0.957090254106864	29.5	chr10
60	0.954175905395418	0.659430122116689	1.04262474492413	30	chr10
61	1.75609756097561	1.09905020352782	0.981093035716322	30.5	chr10
62	2.45306725794531	1.43215739484396	0.803218230941985	31	chr10
63	0.948263118994826	0.852103120759837	0.962077771064422	31.5	chr10
64	0.549889135254989	0.513568521031208	0.968678393506538	32	chr10
65	0.522542498152254	0.537991858887381	1.03589302203628	32.5	chr10
66	0.753880266075388	0.758480325644505	0.957477855424709	33	chr10
67	1.35107169253511	1.07937584803256	0.922759037380727	33.5	chr10
68	0.885439763488544	0.930122116689281	1.08145897696052	34	chr10
69	2.46784922394679	1.4606512890095	0.981195636065163	34.5	chr10
70	2.92830746489283	2.20013568521031	0.823932101369145	35	chr10
71	2.11677753141168	1.2449118046133	0.954302944630012	35.5	chr10
72	3.30820399113082	2.63636363636364	0.817280178752608	36	chr10
73	2.89726533628973	1.84396200814111	0.883560004104014	36.5	chr10
74	2.88913525498891	1.7225237449118	0.807020143868489	37	chr10
75	2.82631189948263	2.10379918588874	0.831074225652367	37.5	chr10
76	2.78492239467849	1.7774762550882	0.863131134645858	38	chr10
77	2.77679231337768	1.6010854816825	0.923779340849759	38.5	chr10
78	0.892091648189209	0.791723202170963	1.10783296663209	39	chr10
79	3.40133037694013	2.2483039348711	0.78115345592175	39.5	chr10
80	1.65853658536585	1.26594301221167	0.80711134417857	40	chr10
81	1.0509977827051	0.868385345997286	0.880898095053523	40.5	chr10
82	0.660753880266075	0.57123473541384	0.989472064205018	41	chr10
83	1.54915003695492	0.80325644504749	1.07722956258051	41.5	chr10
84	3.26164079822616	2.00271370420624	0.777858844720072	42	chr10
85	2.89283074648928	1.81614654002714	0.615966894287441	42.5	chr10
86	1.18255728011826	1.12686567164179	0.916836717244839	43	chr10
87	0.970436067997044	1.26594301221167	1.0760610586076	43.5	chr10
88	2.65853658536585	2.61668928086839	0.828195715865434	44	chr10
89	3.05543237250554	2.36635006784261	0.864989340963759	44.5	chr10
90	3.43976348854398	2.20217096336499	0.889653324821305	45	chr10
91	3.15225424981523	1.7842605156038	0.968262292091793	45.5	chr10
92	2.88839615668884	2.04206241519674	0.923351839396254	46	chr10
93	2.77309682187731	1.76458616010855	0.837093446117717	46.5	chr10
94	1.60458240946046	0.948439620081411	1.06292251393655	47	chr10
95	1.82705099778271	1.44640434192673	0.976202419088225	47.5	chr10
96	2.08721359940872	1.07734056987788	0.901207264104698	48	chr10
97	1.51367331855137	0.801221166892809	0.911803600132241	48.5	chr10
98	1.62158167036216	0.862957937584803	0.919658226837971	49	chr10
99	1.16777531411678	0.73270013568521	0.886210513115745	49.5	chr10
100	1.56984478935698	1.23812754409769	0.969607496665489	50	chr10
101	1.14264597191426	0.881275440976934	1.03355031407107	50.5	chr10
102	1.09164818920916	0.690637720488467	0.987613857887117	51	chr10
103	0.877309682187731	0.662143826322931	0.969402295967806	51.5	chr10
104	1.45158906134516	1.29375848032564	0.909449492128273	52	chr10
105	2.3710273466371	1.24559023066486	0.804973836911046	52.5	chr10
106	2.28159645232816	1.52781546811398	0.865485242649825	53	chr10
107	2.6289726533629	1.62754409769335	0.832647431001266	53.5	chr10
108	2.94456762749446	2.51560379918589	0.857778816447976	54	chr10
109	3.27864005912786	2.9674355495251	0.800408121387613	54.5	chr10
110	3.1330376940133	3.23473541383989	0.751268254312065	55	chr10
111	3.05321507760532	2.42198100407056	0.833166132764852	55.5	chr10
112	1.45158906134516	1.11261872455902	1.06834893238637	56	chr10
113	1.97413155949741	0.997286295793758	0.914801810326155	56.5	chr10
114	2.81448632668145	2.00135685210312	0.752983960145465	57	chr10
115	2.01773835920177	1.09905020352782	1.01410184794628	57.5	chr10
116	2.89209164818921	1.73948439620081	0.949058926800351	58	chr10
117	0.750184774575019	1.09023066485753	1.10009234031396	58.5	chr10
118	0.562453806356245	0.890094979647218	1.16153854923107	59	chr10
119	2.6969696969697	1.79308005427408	0.821446892919436	59.5	chr10
120	1.28455284552846	0.972862957937585	1.03019870267559	60	chr10
121	3.52106430155211	2.8527815468114	0.846515578152966	60.5	chr10
122	3.26829268292683	2.40298507462687	0.741640921579133	61	chr10
123	2.98078344419808	1.95115332428765	0.902672169085375	61.5	chr10
124	1.98965262379897	1.03459972862958	0.920513229744981	62	chr10
125	0.804878048780488	0.843283582089552	1.0965355282208	62.5	chr10
126	2.73540280857354	2.25373134328358	0.861136127862835	63	chr10
127	2.99630450849963	2.29647218453189	0.909882693601158	63.5	chr10
128	2.88543976348854	1.62075983717775	0.935316180075012	64	chr10
129	2.55136733185514	1.58344640434193	0.971653803622932	64.5	chr10
130	3.10051736881005	2.20488466757123	0.757053773982832	65	chr10
131	1.92756836659276	1.20013568521031	0.872268265712103	65.5	chr10
132	2.0369549150037	1.33107191316147	1.00957603255851	66	chr10
133	1.95048041389505	0.885345997286296	0.832442230303583	66.5	chr10
134	1.72135994087214	0.796472184531886	0.829352819799587	67	chr10
135	2.82335550628234	1.34667571234735	0.85207309704853	67.5	chr10
136	2.65484109386548	2.01696065128901	0.826274809334352	68	chr10
137	1.61492978566149	0.936227951153324	1.09269371515863	68.5	chr10
138	2.11160384331116	1.24762550881954	0.868962254471665	69	chr10
139	1.35920177383592	1.1112618724559	0.987283256763073	69.5	chr10
140	2.93939393939394	1.76865671641791	0.906149180907215	70	chr10
141	1.41167775314117	0.919267299864315	1.09949953829843	70.5	chr10
142	2.2579453067258	1.2225237449118	0.936558784299867	71	chr10
143	1.13229859571323	0.991180461329715	1.05623639120373	71.5	chr10
144	1.70509977827051	1.15196743554953	0.909734493097277	72	chr10
145	1.44493717664449	1.02035278154681	1.12574242752425	72.5	chr10
146	3.27568366592757	2.38670284938942	0.833958435458681	73	chr10
147	3.37472283813747	1.84396200814111	0.969293995599585	73.5	chr10
148	2.83592017738359	1.68724559023067	0.729420080028272	74	chr10
149	1.70953436807095	1.32564450474898	0.919093924919345	74.5	chr10
150	1.29342202512934	0.706241519674355	0.926070748640545	75	chr10
151	1.69253510716925	1.08005427408412	0.775761237588208	75.5	chr10
152	0.643015521064302	0.670284938941656	1.07559365701843	76	chr10
153	0.561714708056172	0.900949796472185	0.913963907477285	76.5	chr10
154	0.388765705838877	0.640434192672999	0.992743875329176	77	chr10
155	0.477457501847746	0.754409769335142	0.939836295443405	77.5	chr10
156	0.490761271249076	0.647896879240163	1.10878486986856	78	chr10
157	0.730968218773097	0.691994572591588	1.07176324399503	78.5	chr10
158	1.55728011825573	0.967435549525102	0.887937618987905	79	chr10
159	3.46341463414634	3.07734056987788	0.752402558168698	79.5	chr10
160	3.59940872135994	2.82089552238806	0.744536531424207	80	chr10
161	3.69475240206948	3.33175033921303	0.809260251484855	80.5	chr10
162	3.32446415373245	2.71777476255088	0.713038224329963	81	chr10
163	2.71322985957132	2.48507462686567	0.650623012118241	81.5	chr10
164	2.71692535107169	2.24626865671642	0.872980768134612	82	chr10
165	3.7649667405765	3.56784260515604	0.701227784174466	82.5	chr10
166	4.00591278640059	3.49050203527816	0.691229950181831	83	chr10
167	3.28159645232816	2.8270013568521	0.798578415166612	83.5	chr10
168	3.64671101256467	3.33921302578019	0.787657178034405	84	chr10
169	2.24759793052476	1.88195386702849	0.912128501236904	84.5	chr10
170	1.12269031781227	1.6078697421981	1.10089034302717	85	chr10
171	3.56984478935698	3.28222523744912	0.663721656653633	85.5	chr10
172	3.31485587583149	2.84599728629579	0.734601397644752	86	chr10
173	2.98447893569845	2.12143826322931	0.79410389995326	86.5	chr10
174	3.19881744271988	2.53120759837178	0.751165653963223	87	chr10
175	3.75240206947524	4.04884667571235	0.663829957021854	87.5	chr10
176	3.14634146341463	2.76458616010855	0.79326029708501	88	chr10
177	3.48558758314856	2.94369063772049	0.813814566969528	88.5	chr10
178	3.04212860310421	2.15128900949796	0.816453675942498	89	chr10
179	3.16112342941611	2.77679782903664	0.845780275652937	89.5	chr10
180	0.889874353288987	0.896200814111262	1.04249934449777	90	chr10
181	2.63710273466371	1.67232021709634	0.800516421755834	90.5	chr10
182	0.838137472283814	1.10990502035278	1.13165904764076	91	chr10
183	2.65410199556541	2.50746268656716	0.937579087768898	91.5	chr10
184	2.87139689578714	1.9246947082768	0.923357539415634	92	chr10
185	2.87287509238729	1.82903663500678	0.819377785884472	92.5	chr10
186	2.85070214338507	2.0393487109905	0.726832271229722	93	chr10
187	2.2579453067258	1.3853459972863	0.892520434569478	93.5	chr10
188	1.59053954175905	1.1078697421981	1.0758900580262	94	chr10
189	3.06651884700665	2.3561736770692	0.766931907568486	94.5	chr10
190	2.0480413895048	1.29782903663501	0.89098142933686	95	chr10
191	1.27790096082779	1.0393487109905	0.94291430590864	95.5	chr10
192	0.963784183296378	0.841248303934871	0.927621153911923	96	chr10
193	0.878787878787879	0.834464043419267	0.96712798823516	96.5	chr10
194	0.930524759793052	0.846675712347354	0.985561850910293	97	chr10
195	1.12269031781227	0.703527815468114	0.873493769878818	97.5	chr10
196	2.34146341463415	1.5325644504749	0.694781062255612	98	chr10
197	3.4759793052476	2.93012211668928	0.757954377044882	98.5	chr10
198	3.54175905395418	3.82632293080054	0.654162724153262	99	chr10
199	3.36511456023651	2.89687924016282	0.746776639040573	99.5	chr10
200	3.81670362158167	3.77883310719132	0.571643543588048	100	chr10
201	3.05912786400591	2.22523744911805	0.977992225173566	100.5	chr10
202	3.67627494456763	3.54002713704206	0.740808718749644	101	chr10
203	4.39689578713969	6.3168249660787	0.815359272221525	101.5	chr10
204	3.79083518107908	3.99185888738128	0.706283701364585	102	chr10
205	4.2069475240207	5.44843962008141	0.712719023244679	102.5	chr10
206	4.17590539541759	5.01696065128901	0.727242672625087	103	chr10
207	4.4050258684405	5.8629579375848	0.768488012859244	103.5	chr10
208	4.34959349593496	5.70217096336499	0.834482837241647	104	chr10
209	4.12934220251293	5.95929443690638	0.714275128535437	104.5	chr10
210	3.89209164818921	3.26933514246947	0.816829877221583	105	chr10
211	4.24611973392461	4.54748982360923	0.938776091838712	105.5	chr10
212	3.9490022172949	5.14450474898236	0.864128638037369	106	chr10
213	3.15816703621582	2.62957937584803	0.811699859779523	106.5	chr10
214	2.33776792313378	1.17910447761194	1.00359671222882	107	chr10
215	1.36363636363636	1.02238805970149	1.18707463605376	107.5	chr10
0	1.47080561714708	0.994572591587517	1.04433475073815	0	chr19
1	2.18329637841833	1.26797829036635	0.929268459512762	0.5	chr19
2	0.915742793791574	0.580732700135685	0.996112586782795	1	chr19
3	0.430894308943089	0.51696065128901	1.02682999122197	1.5	chr19
4	0.358462675535846	0.465400271370421	1.09492812275562	2	chr19
5	0.425720620842572	0.717096336499322	1.11337908548889	2.5	chr19
6	0.41389504804139	0.791044776119403	1.10435025479087	3	chr19
7	0.447154471544715	0.687924016282225	1.08903430271663	3.5	chr19
8	0.416851441241685	0.67842605156038	1.06503152110717	4	chr19
9	0.368810051736881	0.569877883310719	1.11531709207811	4.5	chr19
10	0.402808573540281	0.616010854816825	1.10062814213568	5	chr19
11	0.41019955654102	0.542062415196744	1.00739292513595	5.5	chr19
12	0.470066518847007	0.730664857530529	1.03452501738506	6	chr19
13	0.470805617147081	0.824966078697422	1.01928886558214	6.5	chr19
14	0.553584626755359	0.866350067842605	0.966386985715751	7	chr19
15	0.550628233555063	0.677069199457259	1.00430921465133	7.5	chr19
16	0.538063562453806	0.711668928086839	0.8840502057707	8	chr19
17	0.987435328898744	0.958616010854817	1.03523181978819	8.5	chr19
18	3.40280857354028	1.70013568521031	1.21460572965948	9	chr19
19	5.21951219512195	3.55563093622795	1.19877107582166	9.5	chr19
20	5.49815225424982	3.62483039348711	1.16456525952188	10	chr19
21	4.38507021433851	2.07259158751696	1.10956577252363	10.5	chr19
22	1.83961566888396	1.59701492537313	0.799410617996101	11	chr19
23	1.60753880266075	0.929443690637721	0.838415850613892	11.5	chr19
24	0.667405764966741	0.9280868385346	1.02827779614451	12	chr19
25	0.657058388765706	0.761872455902307	1.00951333234533	12.5	chr19
26	2.16334072431633	1.58208955223881	0.873904171274182	13	chr19
27	0.897265336289727	1.05359565807327	0.598445034713118	13.5	chr19
28	1.28011825572801	0.779511533242877	0.46971009701433	14	chr19
29	0.855136733185514	0.731343283582089	0.118132901651866	14.5	chr19
30	0.777531411677753	0.525101763907734	0.160381445296914	15	chr19
31	0.725055432372506	0.41112618724559	0.255839669854878	15.5	chr19
32	0.55580192165558	0.391451831750339	0.100286140972879	16	chr19
33	1.17738359201774	1.06105834464043	1.02480648434205	16.5	chr19
34	0.748706577974871	0.520352781546811	0.190420547429861	17	chr19
35	1.11234294161123	0.724559023066486	0.467544089649905	17.5	chr19
36	0.665927568366593	0.626865671641791	0.482500940503198	18	chr19
37	0.700665188470067	0.693351424694708	0.111264378298886	18.5	chr19
38	0.519586104951959	0.659430122116689	0.217239138613071	19	chr19
39	0.941611234294161	0.552238805970149	0.154647225800568	19.5	chr19
40	0.78640059127864	0.39348710990502	0.384791208290108	20	chr19
41	0.997782705099778	0.478290366350068	0.366174944994813	20.5	chr19
42	0.468588322246859	0.561736770691995	0.253804762936194	21	chr19
43	0.830007390983001	0.615332428765265	0.102651649015607	21.5	chr19
44	0.274205469327421	0.245590230664858	0.00764372598866836	22	chr19
45	0.656319290465632	0.615332428765265	0.139604874656574	22.5	chr19
46	0.580192165558019	0.687245590230665	0.388604521255372	23	chr19
47	0.878048780487805	0.508819538670285	0.506555022287076	23.5	chr19
48	1.00739098300074	0.704206241519674	0.337498147493702	24	chr19
49	1.09312638580931	0.594979647218453	0.925004845016473	24.5	chr19
50	0.872875092387288	0.495251017639077	0.283974965514883	25	chr19
51	1.12638580931264	0.75033921302578	0.831353526601991	25.5	chr19
52	1.03843311160384	0.796472184531886	0.565225321766094	26	chr19
53	1.09016999260902	0.700814111261872	0.347159680342913	26.5	chr19
54	1.21507760532151	1.06377204884668	0.837714748230144	27	chr19
55	0.699186991869919	0.419267299864315	0.148211903920473	27.5	chr19
56	0.761271249076127	0.628222523744912	0.174335092739315	28	chr19
57	0.85070214338507	0.649253731343284	0.240096216327136	28.5	chr19
58	1.4079822616408	0.919945725915875	0.83384443507108	29	chr19
59	1.00739098300074	0.639077340569878	0.662484752448158	29.5	chr19
60	1.67110125646711	1.13907734056988	0.755925170145579	30	chr19
61	2.19660014781966	1.30189959294437	0.841453960943467	30.5	chr19
62	2.61123429416112	1.7944369063772	0.749626648730606	31	chr19
63	2.26090169992609	1.30461329715061	0.976504520115368	31.5	chr19
64	1.60162601626016	1.38398914518318	0.974332812731563	32	chr19
65	1.23946784922395	0.89348710990502	0.956548752265758	32.5	chr19
66	0.909830007390983	0.647218453188602	0.982455340348157	33	chr19
67	1.52328159645233	1.07259158751696	0.818442982706141	33.5	chr19
68	2.52475979305248	1.86227951153324	0.743596028226496	34	chr19
69	3.51441241685144	2.87449118046133	0.828583317183279	34.5	chr19
70	2.99113082039911	2.31953867028494	0.810206454701946	35	chr19
71	2.12638580931264	1.30868385345997	0.841847262280692	35.5	chr19
72	2.27568366592757	1.08751696065129	0.835332140129277	36	chr19
73	1.67479674796748	1.03799185888738	0.872074465053181	36.5	chr19
74	1.22468588322247	0.901628222523745	1.0792359694023	37	chr19
75	1.34294161123429	1.1729986431479	1.00349411187998	37.5	chr19
76	1.16555801921656	1.00610583446404	1.00847592881816	38	chr19
77	0.419068736141907	0.238805970149254	1.49425438046489	38.5	chr19
78	0.143385070214339	0.208276797829037	0.122140015276052	39	chr19
79	1.22025129342203	1.03527815468114	1.01968786693875	39.5	chr19
80	3.61345158906135	4.79443690637721	0.702156887333417	40	chr19
81	3.69770879526977	3.40502035278155	0.710404815376372	40.5	chr19
82	3.46637102734664	3.35345997286296	0.799524618383703	41	chr19
83	1.86252771618625	1.38195386702849	0.945319714087028	41.5	chr19
84	1.25129342202513	1.01356852103121	0.922667837070646	42	chr19
85	0.709534368070954	0.694029850746269	1.19446756118971	42.5	chr19
86	0.731707317073171	0.698778833107191	1.11722089855106	43	chr19
87	1.02660753880266	1.28629579375848	1.0932466170385	43.5	chr19
88	1.40059127864006	1.26594301221167	1.00682292319794	44	chr19
89	1.11234294161123	0.862957937584803	0.982227339572955	44.5	chr19
90	1.90022172949002	1.20759837177748	0.95843545868056	45	chr19
91	2.18255728011826	1.35142469470828	0.904684275926538	45.5	chr19
92	1.7649667405765	1.15264586160109	0.861529429200059	46	chr19
93	1.21064301552106	0.900949796472185	0.972611406878783	46.5	chr19
94	1.66444937176645	1.14654002713704	0.815501772706027	47	chr19
95	1.28455284552846	0.970149253731343	0.96889499424298	47.5	chr19
96	0.511456023651146	0.770013568521031	1.06078500666902	48	chr19
97	0.502586844050259	1.0393487109905	1.01244314230668	48.5	chr19
98	0.631929046563193	1.27951153324288	1.07847216680537	49	chr19
99	0.951958610495196	1.08208955223881	1.10292524994585	49.5	chr19
100	2.69770879526977	1.65332428765265	0.985653051220374	50	chr19
